 ROA(A) before interest and % after tax, Persistent EPS in the Last Four Seasons, Equity to Liability, Quick Assets/Total Assets, ROA(B) before interest and depreciation after tax, Fixed Assets to Assets, Revenue per person, Net Value Per Share (B), Operating Funds to Liability, Total Asset Turnover, Net profit before tax/Paid-in capital, Cash/Total Assets, Current Liability to Current Assets, Net Value Per Share (C), Net worth/Assets, Cash/Current Liability, ROA(C) before interest and depreciation before interest, Debt ratio %, Per Share Net profit before tax (Yuan ¥), Working Capital to Total Assets, CFO to Assets, Current Liability to Assets, Cash Flow to Total Assets, Net Value Growth Rate, Current Assets/Total Assets, Net Income to Total Assets, Net Value Per Share (A), Fixed Assets Turnover Frequency
-0.7249732056113147,-0.6847629895935875,0.38163936722435,-0.8734492603606131,-0.6155057895427762,0.8620257821994285,-0.8769133745549368,-0.48648036042064535,-0.2984466541097273,-0.7833298589586444,-0.7397373287817511,-0.6962043370342611,0.29658804191922516,-0.4893066346558384,0.3816268903171617,-0.6940263221176063,-0.7217137762174166,-0.38162689031716107,-0.7331557124651853,-0.3292026681296866,-0.3900714456023456,0.14472447390565238,0.26411935315142476,-0.657528999350274,-0.30091671596323166,-0.6727276438799858,-0.48648036042064535,1.7502216171233853
-1.0880450264613464,-1.057485014382846,-0.04414599052044047,0.21715891475762128,-1.2364647759845115,-0.6932541826272509,0.8286795028163928,-0.8963655550470188,-1.5169540955140715,0.1995381015268431,-1.0533943473069018,-1.5241776646435694,-0.14468111061944477,-0.8980861895935571,-0.04418600070343418,-1.3290319152612988,-1.2867019355423475,0.04418600070343432,-1.053106263987631,-0.05402419072403446,-1.4977495256848796,-0.2430596507797355,-0.21561116585593065,-1.1352066735576556,-0.32414094658766274,-1.0664230071386689,-0.89765525842447,0.0942831093289206
1.003856522844181,0.9937998476648134,-0.17735357805136032,0.5545906593086734,0.7763047641585454,-1.8101722157551743,1.6369825817577384,0.7266058109575454,-0.30932158896776213,1.2049354338870706,0.9678787352207772,-0.5523204581100926,0.5345129805583768,0.7249732056113145,-0.17743882241358022,-0.7950775691538374,0.7725726601268177,0.17743882241358008,0.9339099412610543,-0.3746539382605502,-0.2887635492240149,0.7447415543382834,0.31608740630824383,0.8736362420615211,0.09456810446638056,0.9023184215397078,0.7266058109575454,0.8167269917510411
1.0707445970692107,0.9026224032212227,1.9595384535528433,0.509644482775451,1.5028483699795299,1.0000177877409824,-0.530387352112675,0.8011110224208978,2.596636543355036,-0.04517983902747526,0.776618840284594,1.5136316464973467,-1.6684473659071344,0.8006323605711534,1.9595359838375315,1.7982923366788004,1.5027141360444627,-1.9595359838375315,0.7412377015979615,1.0188169444931217,2.058286992151295,-1.600900520523147,-0.18599163640834437,-0.5149233167586907,0.060394720516125086,1.2752950673703354,0.8011110224208978,-1.387907659560497
-0.33087257172641926,-0.4766187439234876,0.916800115513395,0.8652484956010106,0.2471336338581233,-0.3860085951511031,-2.512596377136234,-0.21769592601080154,-1.3565964871649643,-1.2895780606891758,-0.5820090863157499,1.9019961817796522,-1.2078771147022977,-0.22134370153416602,0.9166997866338374,1.472787074741401,-0.03038260212247734,-0.9166997866338383,-0.5336357146904792,1.7096779413517482,-1.059707850431079,-0.45109082770480263,2.8174981789314058,2.499721752268548,1.276807123545923,-0.4249461658469403,-0.21877306861158433,-1.1497417570435924
-1.182252282883156,-1.0841951575592073,-0.844940272537012,-0.19216995554608568,-1.1491622493741351,0.5467227461136189,-0.11620808782287205,-1.5624914057773267,0.15782896151443065,0.5206614945725153,-1.189522215745364,0.46708377873334667,0.8010761349283139,-1.5569077517414485,-0.8450781388448678,-0.036357380298822586,-1.2536832723128484,0.8450781388448687,-1.1644437059709818,-0.6394575236942076,0.4977764506327251,1.0475278845040454,-0.21878572667252072,-1.272088150657526,0.16743337166753916,-1.190317391636738,-1.5569077517414485,-0.6119957936995944
-0.3494830060346986,-0.3655314769729695,0.9411389259425327,-0.1319239997741694,-0.6106414742461332,-1.3138802634785918,0.49752054671985674,0.20337896614335013,-1.0238387240453548,-0.4626104126272192,-0.31581233030686534,0.7904023962478679,-0.270504437016698,0.19825846997989802,0.941325521951974,0.8299764888254036,-0.5554621702769807,-0.941325521951974,-0.304481925592967,-0.061403809148812064,-0.8589354041249069,-0.4761163915731329,0.3109434391728492,-0.7516183390785864,-0.47281679120410663,-0.2530423905815734,0.20337896614335013,0.35215139697893266
-0.5627963524279622,-0.4390012085038276,1.403784919404085,-0.015945269673621375,-0.3735908953653471,0.0540092686291313,-0.48676355593182646,-0.9937998476648137,0.6712034578118792,-0.9754656565083215,-0.5775035085196948,0.9297000536027911,-0.9942959174249799,-0.9957376322361158,1.404327925371879,1.2314008845614088,-0.45720047945419595,-1.4043279253718808,-0.5820090863157499,0.42614676156416426,-0.0073387160774928155,-1.1248766647461537,1.2177402784786193,-0.5355563639862895,-0.32314752235040206,-0.44756580395344575,-0.9937998476648137,-1.2502418557878947
1.1194461138429608,1.352622764219689,-0.2236785196854148,-0.6736923082679593,1.506402870257721,2.1253311918030904,0.7896877321615785,1.4327095587324068,0.6629977593662879,-1.1497417570435924,1.2416206928796645,0.7548418016456454,0.9694222398253649,1.429420164566804,-0.22371132409457178,0.6647510311463353,1.28501194886275,0.2237113240945715,1.2568000120015193,-1.0149839146779538,1.0634604073972622,-0.16820969830117427,1.1549593685282724,1.3886625481053088,-1.1437059725634522,0.9002913871809687,1.4314149650162218,1.116368890290762
0.6304562958884656,1.016478046024788,-0.980207608679455,0.5575805362869005,0.7364222573517308,-0.8392907785932147,0.2628875234253844,0.028859085604391908,0.632258665623752,2.3740258557581444,1.0516995089138326,-0.21890366381639534,0.2424193448237835,0.026348991391809306,-0.980185977580879,-0.7235542975156893,0.8986961505289793,0.9801859775808784,1.0187781350329872,0.3602864858533298,1.4381455102885108,1.4235623477652701,-0.12175279856847808,0.10936510116177109,1.3543930322737896,0.7279565381031289,0.028859085604391908,0.7008857672517724
-1.3657875849940198,-1.2924648930969886,-0.5026186854455756,-0.5262241127446224,-1.4067283675244209,0.8068479397090007,-0.9122642232015951,-1.361352927023165,-0.7190331280451374,-0.8462785026808521,-1.4045331071795468,-0.8586481622666444,1.274399154900857,-1.364609902909814,-0.5025410791330125,-1.0833963549994257,-1.4735031558506568,0.5025410791330119,-1.365257371218065,-1.2919116550585306,-0.7186810472676928,0.8608771492497146,-0.489519969691634,-1.4176985102183048,-0.4279044623210662,-1.4179581735194826,-1.361352927023165,1.976943225725333
0.813836005495062,2.3329716867878694,-1.2758786846888537,-0.30693836230555926,0.7448645754613887,0.6087355506044568,0.9205322468622869,2.7318724900872517,-0.9814114562196508,0.23808932797901547,2.163059565082049,-0.6355605699515434,-0.24805472628263217,2.7318724900872517,-1.275302474602153,-0.39012007137671056,0.654854150532278,1.2753024746021526,2.083254551581861,-0.0342043901076971,-1.091835739907546,-0.4106636459491429,0.47523710583571904,0.8490333623351972,-0.413923972573964,0.5342785826898543,2.7318724900872517,-0.8355571826608896
-0.5939395388892443,-0.384374765774373,-0.1586282497577692,-0.9895830463230423,-0.36821528671982573,-0.11441594724083676,-0.11431500429016542,0.645630749275982,-0.13931605293713337,-0.8735150946146939,-0.5627890428010865,-0.8631342370750406,0.48648242363431654,0.6425432443553143,-0.15853763837444615,-0.4440551857346041,-0.32028967585708196,0.15853763837444926,-0.5539989277153307,-0.7809287380006621,-0.10683377009155044,-0.7140768034345331,-0.6379927120604878,-0.5006512079936529,-1.3412620537244415,-0.5878229515948081,0.6425432443553143,-0.9184977079651133
1.853644516659145,1.066303901815332,0.38261637836696494,1.276894199843956,1.9467255696105945,0.3162645508331789,-1.265261727489079,-0.10936510116177123,1.051645055936254,0.9339099412610548,0.8263191098842216,1.2721431448122806,-0.5132019666871868,-0.11188964024158529,0.3825413482676672,0.8502146121725299,1.6954092549296262,-0.3825413482676676,0.8457583726805353,0.9416065186863141,1.2640997469730286,0.24049964479860117,1.4006093633788756,1.5896432370119613,0.8559437948749591,1.6517619696455608,-0.10936510116177123,-0.22391579796511601
1.4694078608059586,1.3855140515757463,0.8116122875259024,0.5454446499037531,1.4243490461783206,0.4585349879203564,-0.11453267124441109,1.1198850196682282,1.2620917198876307,0.6674190444558499,1.2713714427000302,1.258674088061977,-1.2314727783043118,1.1171248789786417,0.8119065792229351,1.3532439239576688,1.2794610175059886,-0.8119065792229339,1.249487600111347,1.0887274673182816,1.1882626575944364,-0.9614629360849865,1.3807285977549855,0.8308854353000873,0.3502379577690619,1.5400684442422796,1.1171248789786417,-0.5365319944252649
-0.9317437689418854,-0.9223302184168565,-0.9426469856814385,-0.6099803391557042,-0.9958403305555162,1.0999292220422068,-0.6027304491603084,-1.7502216171233853,-0.787112318552895,-0.6721291170041849,-0.7210628105233978,-1.0367819783454455,1.1800663739417527,-1.7387310479091869,-0.9424499268510291,-1.2264629059042935,-0.6838293254261796,0.9424499268510275,-0.7233425303259227,-1.160690292373834,-0.8033684407014423,0.8021382551229664,-0.5563349184487496,-1.044408794872596,-0.398327494186594,-0.974434224643327,-1.7365439246573051,1.5669896232638025
0.5962422885797739,0.6014391227954631,-0.5172349680479204,-1.0352060058886392,0.5622998965122515,0.275015497979761,-0.46171328325592886,0.31579537367336086,-0.01883672322467645,-0.7833298589586444,0.6336864467717414,-0.32817586372999513,1.2181782578851519,0.3097425315385302,-0.5171635177525564,-0.261433738661513,0.6496820335119506,0.5171635177525563,0.5978525216373551,-1.220704675788077,0.14731568943418935,-0.09701305618316179,-0.1579589270334703,0.3229319925266089,-1.2314790903665762,0.4949407029648189,0.31501172334262695,-1.397836528971104
1.2679539445412034,1.3682990444828467,0.28699026385010845,-0.8920367846468746,1.249684369867222,0.9223361683471327,1.457080578572256,1.225942748902993,0.7993393831222482,0.9856104168672699,1.48752631189984,-0.7952316817831079,0.1810148822189524,1.222069771899948,0.2871776615443958,-0.7093278963102915,1.3782251315364669,-0.28717766154439694,1.431970891035265,-0.29051257145411474,0.9417200235275015,-0.026979500630709467,-0.6166545352370333,0.43013572641972664,-0.39998753884595745,1.3242245205462173,1.2238880157166268,-0.607463220944139
0.7147948247965068,-0.17400458122309548,0.5322469399687368,1.4301680091894717,-0.43762015026777984,-0.6796667345465875,0.07078133736077268,0.2992297324571835,0.4249835342637191,0.6815943390528618,0.6025703242951349,1.5713783163203943,-0.7631189195377174,0.2939857808389507,0.5322435048389755,1.1160845885582478,-0.22906445623598432,-0.5322435048389762,0.5642667997585257,1.2777692352243557,0.23396149545689088,0.045304177418355754,2.4132567960928486,0.37933214977158686,1.060455997401267,0.8300502557384407,0.2979440636928053,-0.06821449368417107
0.03136936165920781,-0.11567779147481838,0.8466525561099857,-0.43109760753573384,0.043924024540264145,0.579078677033978,-1.0617222558513384,0.16891199278645552,1.0949307571482845,0.17782697898639005,0.07408727446138559,0.26184560149039704,-0.39299026226013456,0.1650954314192633,0.8468769292424103,0.4604599647560592,0.25490199055947255,-0.8468769292424091,0.04769168375857958,0.0018246500861783047,0.8590709686873652,-0.6053985561026672,-0.4721376998105989,-0.545233819257488,-0.47750396220684677,0.12483190921062713,0.16763953501309753,-0.8625437144150381
-1.7050026296103005,-1.823356554021208,-1.4541900343385574,-0.6682355968377116,-1.1236457916891958,1.58671704750555,-0.8206591843139367,-1.5485219364308438,-0.25004934928814554,-1.2180019723677067,-1.9270679840438272,0.23114157971001398,0.36367411701052876,-1.5423832427229767,-1.4545191966792863,0.26040683147665555,-0.8705071814213281,1.4545191966792854,-1.8850791023003852,-0.5534082361353446,0.02378166740063779,-0.20682690343491847,-1.3457542424648687,-1.9803572977506703,-0.7567225898526042,-1.7446734073752435,-1.5423832427229767,1.1546146901626582
0.8091681743595581,0.5801416982384787,0.5643266917121061,0.9644233214526293,0.6907820505561157,-0.18129664630081824,0.33178213514296706,0.007527483323829474,1.0248291892868104,0.1995381015268431,0.6282072539127094,1.2270112692057413,-0.49791397680227456,0.005018295886876199,0.5643398306673982,0.9186837532825756,0.7800753437828676,-0.5643398306673985,0.5909490574270496,0.6485574458054311,1.0451795048340367,-0.02201051800214224,0.059273380948991414,0.2689242335919232,0.4179232558600758,0.9101549401471833,0.007527483323829474,-0.21748914417806609
-0.5790394381393529,-0.584983876018925,-0.5356309953127916,-0.5383345885239077,0.19570017830120398,1.4354369226365946,-1.345474979164587,-1.3065950926303054,-0.4212645720118023,-1.0774455111479582,-0.6671431909164717,-0.14758214226260702,0.9260931787164383,-1.3065950926303054,-0.5356902326010823,-0.25488682347902814,0.019865124073891693,0.5356902326010822,-0.659601627607081,-0.9229872372265732,-0.3708336505155192,0.24196279859885378,0.5263750178230506,0.7249531497612485,-0.7133160982947934,-0.6404882430102387,-1.3065950926303054,1.186980695298967
-0.47562638824561965,-0.48224821483792313,0.8347210066221877,-0.4893201026034138,-0.5662293145696149,0.23750452886398107,-0.12403368053509879,-0.3776296899260614,0.12935469295801783,0.07660354475064655,-0.6116817166490183,-0.7034080695123444,-0.2540790447238042,-0.3816746537655626,0.8343908773312974,-0.2511410313983739,-0.7945936904685797,-0.8343908773312967,-0.6165409744753192,-0.2630024382722844,-0.1823313842490923,-0.8240224684589086,-0.5852926222943162,-0.42797589705251554,-0.8684095634336774,-0.3679522829187538,-0.3776296899260614,-0.570160906376916
-0.31844248384569507,-0.02007444749317332,0.22107669559465482,-0.12956505960657355,-0.40267519081854114,0.241760138363907,0.009854828281269,1.1959098734703262,-0.9750376328835444,0.31105901776634404,-0.021329285143835718,0.41343603657245426,0.5353257147960838,1.194735125670991,0.22058657667820433,0.16009657426478388,-0.42516986624486297,-0.2205865766782056,-0.027604016757951728,-0.5073298602135007,-0.9228222108344976,0.38902726441891033,-1.0625140783817248,-0.4334819661117885,-0.2548200215663319,-0.23773751562863824,1.1953392947162538,-0.5092020438642008
-0.2913668425391681,-0.30579628164909706,1.0736974885784638,-0.3255754967164661,-0.4467751991172892,-0.17472410938563251,-0.3004487292689302,-0.27830168756579526,1.1780262584294552,-0.307111166190688,0.01703103228532619,0.9497884383425531,-0.5936748662720682,-0.280910849646044,1.073562389404797,1.0920583467145542,0.03764596425177481,-1.0735623894047968,0.090452135978169,0.10998252633286094,0.7718107613630634,-0.8169506305898893,0.8137790527106749,0.34889030280557987,-0.4813071423559308,-0.17801970189599853,-0.27830168756579526,-0.41155857968132714
0.45842567858476485,1.1646385809586057,-0.7717663870806158,0.20359048319597736,-0.04643572477052713,-1.868808023740037,3.0899351530002543,1.835221338109641,-0.7658024812705879,1.5799683530411253,1.3121611828682602,-1.5503630810597262,0.6901921560734118,1.831732001748757,-0.7714496755296383,-1.7628781906185684,-0.11932217400705177,0.7714496755296383,1.2715348762590755,-0.5968313678301953,-0.7710553431225387,0.72296271498955,-0.5429010612057139,-0.2303262730633758,-0.07664701373680985,0.4818510269855811,1.835221338109641,0.8553163582173207
-0.11441489263000099,-0.40471680821774897,-0.8714405299401371,-0.2843293985691704,-0.2008180598924123,0.2797535168591227,0.6119957936995944,-0.9614293430232357,-0.3097037699534956,0.23808932797901547,-0.3805404495822603,-2.2267144253932556,1.489621279870026,-0.965420306912084,-0.871067967501017,-3.095336056380513,-0.2992297324571836,0.8710679675010167,-0.3884302016159712,-1.6135412037856138,-0.1681075976522492,1.1491246264282908,-0.8793373813734129,0.2650559165324427,-0.4379994464166997,-0.3816412078697023,-0.9614293430232357,-0.45720140062221226
0.8914870990338223,0.7970440901329318,0.847975098582708,-0.09045433079765611,0.7833298589586434,-0.2223913820747049,-0.49213682280838095,0.7480094551039417,1.0590864874955197,-0.4626104126272192,0.8834363570826294,0.7685715626042152,-0.6371284893792721,0.7466222163599923,0.8480746535481313,1.034379139846878,0.9574536341270142,-0.8480746535481313,0.8425024270363127,0.0592525655728691,0.8086384206781998,-0.9545121976293548,0.28592347685641095,-0.19005946517730962,-0.5928642370953511,0.9720409363498425,0.7480094551039417,-0.5214157336637288
0.8464956737342827,0.7184619962535121,-0.15374496698986917,0.43716572558019506,0.761352674464305,0.337721488142138,0.5504279189832164,0.13844353805389234,0.6318010770390885,0.45008014513662276,0.6015776745191128,-0.3878776782535046,0.07248256431600264,0.1359106806464805,-0.1536413956499955,-0.6626856457999528,0.5855086325724582,0.15364139564999676,0.5686855395144463,0.27300289007950507,0.9732567821336655,0.7684518273059218,0.6184221859195514,0.3748057224046835,0.6474988759488709,0.8586989972602959,0.13844353805389234,-0.3184417608818384
-0.16001041128444526,-0.05397264705241303,-0.3739856605116562,-2.0825591008290494,-0.1650954314192633,0.401362154995096,-0.5939492171733028,0.7613932560904503,-0.5106402763481687,-1.2895780606891758,-0.06653702419172623,-1.1298318482532945,1.0743051849898326,0.761352674464305,-0.37392989788751074,-0.4141126553088821,-0.15746946013461435,0.3739298978875106,-0.06151263655249821,-1.1468258468271746,-0.49151711635415357,-1.303160294261076,0.17880073159574772,0.49364618926197024,-2.12517554221291,-0.19135278470274358,0.7613932560904503,1.710967638015768
1.4921558469739327,1.7887898187188414,-0.6856542040654279,0.3225643677024826,1.3782290515057407,-0.14880506410934924,0.270347420004429,1.2496032458683994,0.5685454993319236,1.2668604147849323,1.8659263218067437,-0.6608439105620552,0.18634606325035633,1.2455385897177307,-0.6856428779090308,-0.70275975690322,1.439001315093951,0.6856428779090303,1.8050551012965628,-0.17343434782555617,1.1649969586601108,0.22534333559962372,0.24455631836703687,0.5744508002045552,-0.11744829778007872,1.4196830290911238,1.2475300561325624,0.17530131097645357
1.569954130604898,1.611139134744806,0.1727049812652642,-0.10113494489562239,1.5878851496721704,-0.008700479226012066,-0.10654080611373254,1.1050569305454816,0.7391491649144387,-0.3979179193672613,1.6125785855532708,-0.5160115448363021,-0.03923284526844499,1.102440367015165,0.17273101614570743,-0.36457637776729773,1.6252743979297102,-0.17273101614570757,1.5608850464114827,-0.17266874042123362,0.9363769388140231,-0.23548812418900184,0.1671819332504393,0.7817202942443673,-0.4325806604990031,1.6236427885256313,1.1034151579874778,-0.7217137762174166
-0.6165409605596857,-0.5939395388892443,0.7448905646663989,0.6927200491697912,-0.7237713465954575,0.10715123389655008,-0.3365313586420606,0.6271963576001219,-0.5814854344937909,-0.0690561248072033,-0.5447129980931648,0.9367873456670329,-0.7950699927973612,0.6256242053460186,0.7449764478272557,0.8164558036991402,-0.6991080877832274,-0.7449764478272575,-0.5496162910697036,1.0183968232824578,-0.6378590084991741,-0.2186982263246553,-0.371627599314229,-0.45863901588274,0.640687561725832,-0.5420036641415901,0.6264886775376441,-0.5969353414048746
0.4906846767095127,0.5701609063769159,-0.6442096567985097,-0.13718893818476185,0.31844249402235025,0.19266230935798268,-0.35207723671800545,0.19825846997989802,0.012720535344025894,0.3441536589470717,0.47357544708730087,0.02731183771144058,-0.08119762708810527,0.19494956719872472,-0.6446008870772594,-0.09170443720289709,0.27308902265274115,0.6446008870772605,0.4390012085038276,0.1778732983887038,0.2317396872112083,0.22661868246592662,0.8957309090652724,0.6210989280340984,0.17349164664774075,0.4251918056723287,0.19825846997989802,-0.48224821483792313
-0.14371634902906974,-0.10936510116177109,0.2341540304923491,-0.509861897606104,-0.25085927657083096,0.00024263417275764023,-0.24503447603326495,-0.1650954314192633,-0.3003608785915041,0.11820414480337647,-0.04146745742575012,-0.30101494563161774,0.40035894295864677,-0.16763953501309753,0.2342191939146195,-0.37519767740394006,-0.13464457985184175,-0.23421919391461965,-0.05522908732975686,-0.40486405951184606,-0.35453281172212836,0.21411626185831698,-0.8317295419305414,-0.8803707063593623,-0.3050162267741793,-0.04142905767223949,-0.1650954314192633,-0.3521513969789328
-1.0873470873641273,-0.9979196589738006,-0.437846387623175,-0.2730099456158492,-1.1263831452379836,0.1701412857360906,-1.29994203361731,-1.3816493017201212,-1.0232367783138137,0.278301687565795,-1.0062105166453408,-0.6231654938188732,1.015471719690367,-1.38245023658555,-0.4377511772953379,-0.7862699241714761,-1.0982866472454156,0.4377511772953386,-0.9979196589738006,-0.973435118407034,-1.0442074246204822,0.5663176065078861,-0.6828841623287017,-1.1469268021957781,-0.4921019392464534,-1.0619534837611275,-1.3816493017201212,-0.48224821483792313
-0.8874554090250305,-0.8771956463823601,-0.16721655368517852,-0.04146079390341983,-0.8792670500245322,0.24095907322497018,-0.3765956439936443,-0.48365796677876627,0.14570483829166575,-0.26138737267788775,-0.9033006222888621,0.14333691613853902,0.44469299844278287,-0.48648036042064535,-0.1673641184101785,0.023836006484618182,-0.8616341294997832,0.16736411841017906,-0.8995338605921868,-0.47298795248832326,0.24988471195077752,0.18110321616287875,0.6454834710246392,-0.4314156588277917,-0.38712732085960105,-0.8752645633634256,-0.48365796677876627,-0.7680753131709815
1.3258218681581555,0.8444850779006297,1.5917513751391084,0.21910444089022907,1.0887977276390208,0.20716366269308464,-0.3222886624917005,0.5900619984410247,1.9627883604223952,0.23808932797901547,0.8405099613345847,0.46138376543239096,-1.3062873881490797,0.5875565984798341,1.5913548968275202,1.0169419958038652,0.9551885841342809,-1.5913548968275197,0.8056920745819013,0.6885332658859967,1.468699388706552,-1.3965873725045632,0.6683029584981971,0.5994035911584685,-0.180399674597816,1.4945089642531468,0.5886892124649915,-0.5999365109266501
-0.8202852070772568,-0.8126540791496972,-0.7249310057200635,0.3340806889699843,-0.715217795675016,0.24893557194388505,0.36757050457422347,-0.6241447422049652,-1.487745341969826,-0.23550884598922833,-0.8216564747988961,-0.5144182702804082,-0.41129207643902216,-0.6271963576001219,-0.7249313842460833,-0.5149147214476019,-0.7466222329081813,0.7249313842460846,-0.8179015356232606,0.5982775801223437,-1.63017548378534,0.09908974772758557,-0.16257148915495087,-0.7186842500962594,0.4555511573621613,-0.8219618176408715,-0.6241447422049652,-0.9261763243026125
